ItemID,Quality,Ilvl,Req Lvl,Name
1991,2,34,29,Goblin Power Shovel
1992,3,38,33,Swampchill Fetish
1993,2,36,31,Ogremind Ring
1994,2,46,41,Ebonclaw Reaver
1996,2,37,32,Voodoo Band
1997,2,34,29,Pressed Felt Robe
1998,2,33,28,Bloodscalp Channeling Staff
2000,2,35,0,Archeus
2004,1,1,0,Grelin Whitebeard's Journal
2005,1,1,0,The First Troll Legend
2006,1,1,0,The Second Troll Legend
2007,1,1,0,The Third Troll Legend
2008,1,1,0,The Fourth Troll Legend
2011,3,26,21,Twisted Sabre
2013,2,26,21,Cryptbone Staff
2014,2,29,24,Black Metal Greatsword
2015,2,28,23,Black Metal War Axe
2016,2,26,21,Dusty Chain Armor
2017,2,28,23,Glowing Leather Bracers
2018,2,27,22,Skeletal Longsword
2020,2,18,13,Hollowfang Blade
2024,1,21,16,Espadon
2025,1,20,15,Bearded Axe
2026,1,21,16,Rock Hammer
2027,1,19,14,Scimitar
2028,1,21,16,Hammer
2029,1,20,15,Cleaver
2030,1,20,15,Gnarled Staff
2032,2,36,0,Gallan Cuffs
2033,2,25,0,Ambassador's Boots
2034,2,25,20,Scholarly Robes
2035,2,24,19,Sword of the Night Sky
2036,3,20,0,Dusty Mining Gloves
2037,3,20,0,Tunneler's Boots
2039,3,35,30,Plains Ring
2040,3,49,44,Troll Protector
2041,3,24,0,Tunic of Westfall
2042,3,24,0,Staff of Westfall
2043,3,35,0,Ring of Forlorn Spirits
2044,3,35,0,Crescent of Forlorn Spirits
2046,2,24,19,Bluegill Kukri
2047,1,4,0,Anvilmar Hand Axe
2048,1,4,0,Anvilmar Hammer
2054,1,4,1,Trogg Hand Axe
2055,1,4,1,Small Wooden Hammer
2057,1,4,1,Pitted Defias Shortsword
2058,2,27,22,Kazon's Maul
2059,3,24,19,Sentry Cloak
2064,1,11,6,Trogg Club
2065,1,9,4,Rockjaw Blade
2066,1,8,3,Skull Hatchet
2067,1,10,5,Frostbit Staff
2069,1,12,7,Black Bear Hide Vest
2070,1,1,1,Darnassian Bleu
2072,2,27,22,Dwarven Magestaff
2073,2,15,10,Dwarven Hatchet
2074,2,18,0,Solid Shortblade
2075,2,12,7,Heavy Mace
2077,2,29,24,Magician Staff
2078,2,18,13,Northern Shortsword
2079,2,17,12,Sergeant's Warhammer
2080,2,34,29,Hillborne Axe
2081,0,1,1,"Monster - Torch, Offhand"
2082,1,5,0,Wizbang's Gunnysack
2084,2,30,25,Darksteel Bastard Sword
2085,0,15,0,Chunk of Flesh
2087,2,13,8,Hard Crawler Carapace
2088,2,15,10,Long Crawler Limb
2089,2,18,0,Scrimshaw Dagger
2091,1,20,10,Magic Dust
2092,1,1,1,Worn Dagger
2098,3,27,22,Double-Barreled Shotgun
2099,4,58,53,Dwarven Hand Cannon
2100,4,48,43,Precisely Calibrated Boomstick
2101,1,1,0,Light Quiver
2102,1,1,0,Small Ammo Pouch
2105,1,1,0,Thug Shirt
2108,1,4,1,Frostmane Leather Vest
2109,1,5,1,Frostmane Chain Vest
2110,1,4,1,Light Magesmith Robe
2112,1,9,4,Lumberjack Jerkin
2113,1,1,0,Calor's Note
2114,1,8,3,Snowy Robe
2117,1,5,1,Thin Cloth Shoes
2119,1,5,1,Thin Cloth Gloves
2120,1,5,1,Thin Cloth Pants
2121,1,5,1,Thin Cloth Armor
2122,1,5,1,Cracked Leather Belt
2123,1,5,1,Cracked Leather Boots
2124,1,5,1,Cracked Leather Bracers
2125,1,5,1,Cracked Leather Gloves
2126,1,5,1,Cracked Leather Pants
2127,1,5,1,Cracked Leather Vest
2128,1,4,1,Scratched Claymore
2129,1,5,1,Large Round Shield
2130,1,3,1,Club
2131,1,3,1,Shortsword
2132,1,4,1,Short Staff
2133,1,5,1,Small Shield
2134,1,4,1,Hand Axe
2136,1,15,15,Conjured Purified Water
2137,1,5,0,Whittling Knife
2138,0,7,2,Sharpened Letter Opener
2139,1,3,1,Dirk
2140,2,11,6,Carving Knife
2141,1,27,22,Cuirboulli Vest
2142,1,27,22,Cuirboulli Belt
2143,1,27,22,Cuirboulli Boots
2144,1,27,22,Cuirboulli Bracers
2145,1,27,22,Cuirboulli Gloves
2146,1,27,22,Cuirboulli Pants
2148,1,27,22,Polished Scale Belt
2149,1,27,22,Polished Scale Boots
2150,1,27,22,Polished Scale Bracers
2151,1,27,22,Polished Scale Gloves
2152,1,27,22,Polished Scale Leggings
2153,1,27,22,Polished Scale Vest
2154,0,1,0,The Story of Morgan Ladimore
2156,1,27,22,Padded Boots
2158,1,27,22,Padded Gloves
2159,1,27,22,Padded Pants
2160,1,27,22,Padded Armor
2161,1,1,0,Book from Sven's Farm
2162,1,1,0,Sarah's Ring
2163,4,53,48,Shadowblade
2164,4,45,40,Gut Ripper
2165,1,10,0,Old Blanchy's Blanket
2166,3,20,15,Foreman's Leggings
2167,3,20,15,Foreman's Gloves
2168,3,25,20,Corpse Rompers
2169,3,20,15,Buzzer Blade
2172,1,1,0,Rustic Belt
2173,1,5,0,Old Leather Belt
2175,2,23,18,Shadowhide Battle Axe
2184,0,1,1,Monster - Dagger Basic
2186,1,5,0,Outfitter Belt
2187,1,1,0,A Stack of Letters
2188,1,1,0,A Letter to Grelin Whitebeard
2194,3,25,20,Diamond Hammer
2195,1,4,0,Anvilmar Knife
2203,2,19,14,Brashclaw's Chopper
2204,2,17,12,Brashclaw's Skewer
2205,3,21,16,Duskbringer
2207,1,16,11,Jambiya
2208,1,19,14,Poniard
2209,1,24,19,Kris
2210,0,2,1,Battered Buckler
2211,0,4,1,Bent Large Shield
2212,0,6,1,Cracked Buckler
2213,0,7,2,Worn Large Shield
2214,0,15,10,Wooden Buckler
2215,0,11,6,Wooden Shield
2216,0,16,11,Simple Buckler
2217,0,17,12,Rectangular Shield
2218,2,13,0,Craftsman's Dagger
2219,0,22,17,Small Round Shield
2220,0,23,18,Box Shield
2221,0,28,23,Targe Shield
2222,0,29,24,Tower Shield
2223,1,1,0,The Collector's Schedule
2224,1,4,0,Militia Dagger
2225,1,11,0,Sharp Kitchen Knife
2226,2,27,22,Ogremage Staff
2227,2,27,22,Heavy Ogre War Axe
2230,2,24,0,Gloves of Brawn
2231,2,40,0,Inferno Robe
2232,2,25,20,Dark Runner Boots
2233,2,27,22,Shadow Weaver Leggings
2234,2,30,25,Nightwalker Armor
2235,2,19,14,Brackclaw
2236,3,25,20,Blackfang
2237,2,10,0,Patched Pants
2238,2,10,0,Urchin's Pants
2239,1,1,0,The Collector's Ring
2240,1,15,0,Rugged Cape
2241,2,20,15,Desperado Cape
2243,4,62,57,Hand of Edward the Odd
2244,4,56,51,Krol Blade
2245,4,59,54,Helm of Narv
2246,4,58,53,Myrmidon's Signet
2249,2,10,0,Militia Buckler
2250,1,1,0,Dusky Crab Cakes
2251,1,25,0,Gooey Spider Leg
2252,1,1,0,Miscellaneous Goblin Supplies
2254,2,12,7,Icepane Warhammer
2256,3,24,19,Skeletal Club
2257,1,10,5,Frostmane Staff
2258,1,8,3,Frostmane Shortsword
2259,1,8,3,Frostmane Club
2260,1,9,4,Frostmane Hand Axe
2262,3,36,31,Mark of Kern
2263,2,25,0,Phytoblade
2264,3,35,30,Mantle of Thieves
2265,2,13,8,Stonesplinter Axe
2266,2,13,8,Stonesplinter Dagger
2267,2,15,10,Stonesplinter Mace
2268,1,10,5,Stonesplinter Blade
2271,3,25,20,Staff of the Blessed Seer
2273,2,15,10,Guerrilla Armor
2274,2,17,12,Sapper's Gloves
2275,3,20,15,Deprecated Sentinel Coif
2276,3,37,32,Swampwalker Boots
2277,3,35,30,Necromancer Leggings
2278,3,31,26,Forest Tracker Epaulets
2280,3,27,22,Kam's Walking Stick
2281,2,11,6,Rodentia Flint Axe
2282,1,10,5,Rodentia Shortsword
2283,2,15,10,Rat Cloth Belt
2284,2,15,10,Rat Cloth Cloak
2287,1,5,5,Haunch of Meat
2288,1,5,5,Conjured Fresh Water
2289,1,15,15,Scroll of Strength II
2290,1,15,15,Scroll of Intellect II
2291,4,49,44,Kang the Decapitator
2292,3,21,16,Necrology Robes
2295,0,1,0,Large Boar Tusk
2296,0,16,0,Great Goretusk Snout
2299,3,33,28,Burning War Axe
2300,2,12,7,Embossed Leather Vest
2302,1,8,3,Handstitched Leather Boots
2303,1,10,5,Handstitched Leather Pants
2304,1,5,1,Light Armor Kit
2305,0,6,1,Deprecated Light Winter Cloak
2306,0,6,1,Deprecated Light Winter Boots
2307,2,18,13,Fine Leather Boots
2308,2,15,10,Fine Leather Cloak
2309,2,15,10,Embossed Leather Boots
2310,2,13,8,Embossed Leather Cloak
2311,2,13,8,White Leather Jerkin
2312,2,15,10,Fine Leather Gloves
2313,1,15,5,Medium Armor Kit
2314,3,24,19,Toughened Leather Armor
2315,2,20,15,Dark Leather Boots
2316,2,22,17,Dark Leather Cloak
2317,2,20,15,Dark Leather Tunic
2318,1,10,0,Light Leather
2319,1,20,0,Medium Leather
2320,1,5,0,Coarse Thread
2321,1,20,0,Fine Thread
2324,1,5,0,Bleach
2325,1,40,0,Black Dye
2326,1,6,0,Ivy-Weave Bracers
2327,1,10,5,Sturdy Leather Bracers
2361,1,1,1,Battleworn Hammer
2362,1,1,1,Worn Wooden Shield
2364,1,10,5,Woven Vest
2366,1,10,5,Woven Pants
2367,1,10,5,Woven Boots
2369,1,10,5,Woven Gloves
2370,1,10,5,Battered Leather Harness
2371,1,10,5,Battered Leather Belt
2372,1,10,5,Battered Leather Pants
2373,1,10,5,Battered Leather Boots
2374,1,10,5,Battered Leather Bracers
2375,1,10,5,Battered Leather Gloves
2376,1,10,5,Worn Heater Shield
2377,1,10,5,Round Buckler
2378,1,1,0,Skeleton Finger
2379,1,5,1,Tarnished Chain Vest
2380,1,5,1,Tarnished Chain Belt
2381,1,5,1,Tarnished Chain Leggings
2382,1,1,0,The Embalmer's Heart
2383,1,5,1,Tarnished Chain Boots
2384,1,5,1,Tarnished Chain Bracers
2385,1,5,1,Tarnished Chain Gloves
2386,1,5,1,Rusted Chain Vest
2387,1,5,1,Rusted Chain Belt
2388,1,5,1,Rusted Chain Leggings
2389,1,5,1,Rusted Chain Boots
2390,1,5,1,Rusted Chain Bracers
2391,1,5,1,Rusted Chain Gloves
2392,1,10,5,Light Mail Armor
2393,1,10,5,Light Mail Belt
2394,1,10,5,Light Mail Leggings
2395,1,10,5,Light Mail Boots
2396,1,10,5,Light Mail Bracers
2397,1,10,5,Light Mail Gloves
2398,1,10,5,Light Chain Armor
2399,1,10,5,Light Chain Belt
2400,1,10,5,Light Chain Leggings
2401,1,10,5,Light Chain Boots
2402,1,10,5,Light Chain Bracers
2403,1,10,5,Light Chain Gloves
2406,2,15,0,Pattern: Fine Leather Boots
2407,2,13,0,Pattern: White Leather Jerkin
2408,2,15,0,Pattern: Fine Leather Gloves
2409,2,20,0,Pattern: Dark Leather Tunic
2411,3,20,20,Black Stallion Bridle
2414,3,20,20,Pinto Bridle
2417,1,37,32,Augmented Chain Vest
2418,1,37,32,Augmented Chain Leggings
2419,1,37,32,Augmented Chain Belt
2420,1,37,32,Augmented Chain Boots
2421,1,37,32,Augmented Chain Bracers
2422,1,37,32,Augmented Chain Gloves
2423,1,50,45,Brigandine Vest
2424,1,50,45,Brigandine Belt
2425,1,50,45,Brigandine Leggings
2426,1,50,45,Brigandine Boots
2427,1,50,45,Brigandine Bracers
2428,1,50,45,Brigandine Gloves
2429,1,37,32,Russet Vest
2431,1,37,32,Russet Pants
2432,1,37,32,Russet Boots
2434,1,37,32,Russet Gloves
2435,1,50,45,Embroidered Armor
2437,1,50,45,Embroidered Pants
2438,1,50,45,Embroidered Boots
2440,1,50,45,Embroidered Gloves
2441,1,22,17,Ringed Buckler
2442,1,27,22,Reinforced Targe
2443,1,37,32,Metal Buckler
2444,1,50,45,Rusted Buckler
2445,1,22,17,Large Metal Shield
2446,1,27,22,Kite Shield
2447,1,5,0,Peacebloom
2448,1,37,32,Heavy Pavise
2449,1,10,0,Earthroot
2450,1,15,0,Briarthorn
2451,1,50,45,Crested Heater Shield
2452,1,15,0,Swiftthistle
2453,1,20,0,Bruiseweed
2454,1,5,1,Elixir of Lion's Strength
2455,1,15,5,Minor Mana Potion
2456,1,15,5,Minor Rejuvenation Potion
2457,1,12,2,Elixir of Minor Agility
2458,1,12,2,Elixir of Minor Fortitude
2459,1,15,5,Swiftness Potion
2460,1,15,5,Elixir of Tongues (NYI)
2463,1,37,32,Studded Doublet
2464,1,37,32,Studded Belt
2465,1,37,32,Studded Pants
2466,1,1,0,Skullsplitter Fetish
2467,1,37,32,Studded Boots
2468,1,37,32,Studded Bracers
2469,1,37,32,Studded Gloves
2470,1,50,45,Reinforced Leather Vest
2471,1,50,45,Reinforced Leather Belt
2472,1,50,45,Reinforced Leather Pants
2473,1,50,45,Reinforced Leather Boots
2474,1,50,45,Reinforced Leather Bracers
2475,1,50,45,Reinforced Leather Gloves
2476,1,1,0,Chilled Basilisk Haunch
2477,1,1,0,Ravager's Skull
2479,1,4,1,Broad Axe
2480,1,3,1,Large Club
2481,1,4,1,Peon Sword
2482,1,3,1,Inferior Tomahawk
2483,1,3,1,Rough Broad Axe
2484,1,4,1,Small Knife
2485,1,3,1,Splintered Board
2486,1,3,1,Large Stone Mace
2487,1,4,1,Acolyte Staff
2488,1,9,4,Gladius
2489,1,7,2,Two-Handed Sword
2490,1,9,4,Tomahawk
2491,1,8,3,Large Axe
2492,1,7,2,Cudgel
2493,1,9,4,Wooden Mallet
2494,1,8,3,Stiletto
2495,1,8,3,Walking Stick
2496,1,8,3,Raider Shortsword
2497,1,9,4,Rusted Claymore
2498,1,8,3,Small Tomahawk
2499,1,9,4,Double-Bladed Axe
2500,1,7,2,Light Hammer
2501,1,9,4,Wooden Warhammer
2502,1,7,2,Scuffed Dagger
2503,1,8,3,Adept Short Staff
2504,1,2,1,Worn Shortbow
2505,1,4,1,Polished Shortbow
2506,1,8,3,Hornwood Recurve Bow
2507,1,16,11,Laminated Recurve Bow
2508,1,2,1,Old Blunderbuss
2509,1,9,4,Ornate Blunderbuss
2510,1,3,1,Solid Blunderbuss
2511,1,14,9,Hunter's Boomstick
2512,0,1,1,Rough Arrow
2515,0,1,10,Sharp Arrow
2516,0,1,1,Light Shot
2519,0,1,10,Heavy Shot
2520,1,36,31,Broadsword
2521,1,36,31,Flamberge
2522,1,35,30,Crescent Axe
2523,1,35,30,Bullova
2524,1,34,29,Truncheon
2525,1,35,30,War Hammer
2526,1,34,29,Main Gauche
2527,1,36,31,Battle Staff
2528,1,46,41,Falchion
2529,1,46,41,Zweihander
2530,1,46,41,Francisca
2531,1,44,39,Great Axe
2532,1,46,41,Morning Star
2533,1,45,40,War Maul
2534,1,44,39,Rondel
2535,1,45,40,War Staff
2536,1,1,0,Trogg Stone Tooth
2545,2,26,0,Malleable Chain Leggings
2546,1,11,6,Royal Frostmane Girdle
2547,1,1,0,Boar Handler Gloves
2548,1,1,0,Barrel of Barleybrew Scalder
2549,3,35,30,Staff of the Shade
2550,0,1,1,"Monster - Bow, Short"
2553,2,12,0,Recipe: Elixir of Minor Agility
2555,2,15,0,Recipe: Swiftness Potion
2560,1,1,0,Jitters' Completed Journal
2561,1,1,0,Chok'sul's Head
2562,1,23,0,Bouquet of Scarlet Begonias
2563,1,1,0,Strange Smelling Powder
2564,3,50,45,Elven Spirit Claws
2565,3,35,30,Rod of Molten Fire
2566,2,27,22,Sacrificial Robes
2567,3,25,20,Evocator's Blade
2568,1,8,3,Brown Linen Vest
2569,2,13,8,Linen Boots
2570,1,6,1,Linen Cloak
2571,1,7,0,Viny Wrappings
2572,2,10,5,Red Linen Robe
2575,1,1,0,Red Linen Shirt
2576,1,1,0,White Linen Shirt
2577,1,1,0,Blue Linen Shirt
2578,2,14,9,Barbaric Linen Vest
2579,1,1,0,Green Linen Shirt
2580,2,12,7,Reinforced Linen Cape
2581,1,1,0,Heavy Linen Bandage
2582,2,17,12,Green Woolen Vest
2583,2,19,14,Woolen Boots
2584,1,16,11,Woolen Cape
2585,2,21,16,Gray Woolen Robe
2586,1,1,0,Gamemaster's Robe
2587,1,1,0,Gray Woolen Shirt
2588,1,20,15,Deprecated Red Leather Mask
2589,1,5,0,Linen Cloth
2590,0,5,0,Forest Spider Webbing
2591,0,9,0,Dirty Trogg Cloth
2592,1,15,0,Wool Cloth
2593,1,15,0,Flask of Port
2594,1,25,0,Flagon of Mead
2595,1,35,0,Jug of Bourbon
2596,1,15,0,Skin of Dwarven Stout
2598,2,10,0,Pattern: Red Linen Robe
2599,1,9,0,Deprecated Pattern: Forest Silk Gloves
2601,2,21,0,Pattern: Gray Woolen Robe
2604,1,10,0,Red Dye
2605,1,15,0,Green Dye
2606,1,1,0,Lurker Venom
2607,1,1,0,Mo'grosh Crystal
2608,0,10,0,Threshadon Ambergris
2609,1,1,0,Disarming Colloid
2610,1,1,0,Disarming Mixture
2611,1,1,0,Crude Flint
2612,1,8,3,Plain Robe
2613,1,13,8,Double-Stitched Robes
2614,1,17,12,Robe of Apprenticeship
2615,1,29,24,Chromatic Robe
2616,1,23,18,Shimmering Silk Robes
2617,1,37,32,Burning Robes
2618,1,50,45,Silver Dress Robes
2619,1,1,0,Grelin's Report
2620,2,39,34,Augural Shroud
2621,2,36,31,Cowl of Necromancy
2622,2,37,32,Nimar's Tribal Headdress
2623,2,41,36,Holy Diadem
2624,2,42,37,Thinking Cap
2625,1,1,0,Menethil Statuette
2628,1,1,0,Senir's Report
2629,1,1,0,Intrepid Strongbox Key
2632,2,14,9,Curved Dagger
2633,1,1,1,Jungle Remedy
2634,1,1,0,Venom Fern Extract
2635,0,8,3,Loose Chain Belt
2636,1,1,0,Carved Stone Idol
2637,1,1,0,Ironband's Progress Report
2638,1,1,0,Deprecated Ironband's Powder Approval
2639,1,1,0,Merrin's Letter
2640,1,1,0,Miners' Gear
2642,0,9,4,Loose Chain Boots
2643,0,10,5,Loose Chain Bracers
2644,0,6,1,Loose Chain Cloak
2645,0,7,2,Loose Chain Gloves
2646,0,8,3,Loose Chain Pants
2648,0,10,5,Loose Chain Vest
2649,0,2,1,Flimsy Chain Belt
2650,0,3,1,Flimsy Chain Boots
2651,0,4,1,Flimsy Chain Bracers
2652,0,5,1,Flimsy Chain Cloak
2653,0,4,1,Flimsy Chain Gloves
2654,0,2,1,Flimsy Chain Pants
2656,0,5,1,Flimsy Chain Vest
2657,1,15,0,Red Leather Bag
2658,1,1,0,Ados Fragment
2659,1,1,0,Modr Fragment
2660,1,1,0,Golm Fragment
2661,1,1,0,Neru Fragment
2662,2,55,0,Ribbly's Quiver
2663,2,55,0,Ribbly's Bandolier
2664,2,18,13,Spinner Fang
2665,1,1,0,Stormwind Seasoning Herbs
2666,1,1,0,Barrel of Thunder Ale
2667,1,1,0,MacGrann's Dried Meats
2668,1,1,0,Threshadon Tooth
2671,1,1,0,Wendigo Mane
2672,1,5,0,Stringy Wolf Meat
2673,1,10,0,Coyote Meat
2674,1,13,0,Crawler Meat
2675,1,13,0,Crawler Claw
2676,1,1,0,Shimmerweed
2677,1,14,0,Boar Ribs
2678,1,5,0,Mild Spices
2679,1,1,1,Charred Wolf Meat
2680,1,1,1,Spiced Wolf Meat
2681,1,1,1,Roasted Boar Meat
2682,1,5,5,Cooked Crab Claw
2683,1,5,5,Crab Cake
2684,1,5,5,Coyote Steak
2685,1,15,15,Succulent Pork Ribs
2686,1,1,1,Thunder Ale
2687,1,5,5,Dry Pork Ribs
2690,1,5,0,Latched Belt
2691,1,5,0,Outfitter Boots
2692,0,20,0,Hot Spices
2694,2,17,0,Settler's Leggings
2696,1,1,0,Cask of Evershine
2697,1,15,0,Recipe: Goretusk Liver Pie
2698,1,15,0,Recipe: Cooked Crab Claw
2699,1,20,0,Recipe: Redridge Goulash
2700,1,20,0,Recipe: Succulent Pork Ribs
2701,1,25,0,Recipe: Seasoned Wolf Kabob
2702,1,1,0,Lightforge Ingot
2705,0,1,1,"Monster - Item, Tankard Metal"
2712,1,1,0,Crate of Lightforge Ingots
2713,1,1,0,Ol' Sooty's Head
2715,0,1,1,"Monster - Item, Lantern - Round"
2720,1,1,0,Muddy Note
2721,3,32,27,Holy Shroud
2722,1,1,0,Wine Ticket
2723,1,1,1,Bottle of Pinot Noir
2724,1,1,0,Cloth Request
2725,1,1,0,Green Hills of Stranglethorn - Page 1
2728,1,1,0,Green Hills of Stranglethorn - Page 4
2730,1,1,0,Green Hills of Stranglethorn - Page 6
2732,1,1,0,Green Hills of Stranglethorn - Page 8
2734,1,1,0,Green Hills of Stranglethorn - Page 10
2735,1,1,0,Green Hills of Stranglethorn - Page 11
2738,1,1,0,Green Hills of Stranglethorn - Page 14
2740,1,1,0,Green Hills of Stranglethorn - Page 16
2742,1,1,0,Green Hills of Stranglethorn - Page 18
2744,1,1,0,Green Hills of Stranglethorn - Page 20
2745,1,1,0,Green Hills of Stranglethorn - Page 21
2748,1,1,0,Green Hills of Stranglethorn - Page 24
2749,1,1,0,Green Hills of Stranglethorn - Page 25
2750,1,1,0,Green Hills of Stranglethorn - Page 26
2751,1,1,0,Green Hills of Stranglethorn - Page 27
2754,1,3,1,Tarnished Bastard Sword
2755,1,1,0,Green Hills of Stranglethorn
2756,1,1,0,Green Hills of Stranglethorn - Chapter I
2757,1,1,0,Green Hills of Stranglethorn - Chapter II
2758,1,1,0,Green Hills of Stranglethorn - Chapter III
2759,1,1,0,Green Hills of Stranglethorn - Chapter IV
2760,1,1,0,Thurman's Sewing Kit
2763,0,14,9,Fisherman Knife
2764,0,18,13,Small Dagger
2765,0,23,18,Hunting Knife
2766,0,29,24,Deft Stiletto
2770,1,10,0,Copper Ore
2771,1,20,0,Tin Ore
2772,1,30,0,Iron Ore
2773,0,8,3,Cracked Shortbow
2774,0,7,2,Rust-Covered Blunderbuss
2775,2,10,0,Silver Ore
2776,2,25,0,Gold Ore
2777,0,13,8,Feeble Shortbow
2778,0,13,8,Cheap Blunderbuss
2779,1,1,0,Tear of Tilloa
2780,0,19,14,Light Hunting Bow
2781,0,18,13,Dirty Blunderbuss
2782,0,24,19,Mishandled Recurve Bow
2783,0,22,17,Shoddy Blunderbuss
2784,1,1,0,Musquash Root
2785,0,28,23,Stiff Recurve Bow
2786,0,29,24,Oiled Blunderbuss
2787,1,3,1,Trogg Dagger
2788,1,1,0,Black Claw Stout
2794,1,20,20,An Old History Book
2795,1,1,0,Book: Stresses of Iron
2797,1,1,0,Heart of Mokk
2798,1,1,0,Rethban Ore
2799,1,1,0,Gorilla Fang
2800,3,26,21,Black Velvet Robes
2801,4,64,59,Blade of Hanna
2802,3,43,38,Blazing Emblem
2805,2,34,0,Yeti Fur Cloak
2806,1,1,0,Package for Stormpike
2807,3,21,16,Guillotine Axe
2808,1,29,0,Torch of Flame
2810,0,1,1,"Monster - Mace, Standard Serpent"
2815,3,45,40,Curve-Bladed Ripper
2816,3,35,30,Death Speaker Scepter
2817,1,8,0,Hard Leather Tunic
2818,2,15,0,Stretched Leather Trousers
2819,2,28,23,Cross Dagger
2820,2,50,0,Nifty Stopwatch
2821,2,18,13,Mo'grosh Masher
2822,2,18,13,Mo'grosh Toothpick
2823,2,19,14,Mo'grosh Can Opener
2824,4,53,48,Hurricane
2825,4,42,37,Bow of Searing Arrows
2828,1,1,0,Nissa's Remains
2829,1,1,0,Gregor's Remains
2830,1,1,0,Thurman's Remains
2831,1,1,0,Devlin's Remains
2832,1,1,0,Verna's Westfall Stew Recipe
2833,1,1,0,The Lich's Spellbook
2834,1,1,0,Embalming Ichor
2835,1,5,0,Rough Stone
2836,1,15,0,Coarse Stone
2837,1,1,0,Thurman's Letter
2838,1,25,0,Heavy Stone
2839,1,4,4,A Letter to Yvette
2840,1,10,0,Copper Bar
2841,1,20,0,Bronze Bar
2842,2,10,0,Silver Bar
2843,1,1,0,Dirty Knucklebones
2844,1,9,4,Copper Mace
2845,1,9,4,Copper Axe
2846,1,1,0,Tirisfal Pumpkin
2847,1,9,4,Copper Shortsword
2848,2,22,17,Bronze Mace
2849,2,23,18,Bronze Axe
2850,2,24,19,Bronze Shortsword
2851,1,11,6,Copper Chain Belt
2852,1,9,4,Copper Chain Pants
2853,1,7,2,Copper Bracers
2854,2,19,14,Runed Copper Bracers
2855,1,1,0,Putrid Claw
2856,1,1,0,Iron Pike
2857,2,18,13,Runed Copper Belt
2858,1,1,0,Darkhound Blood
2859,1,1,0,Vile Fin Scale
2862,1,5,1,Rough Sharpening Stone
2863,1,15,5,Coarse Sharpening Stone
2864,2,18,13,Runed Copper Breastplate
2865,2,21,16,Rough Bronze Leggings
2866,2,23,18,Rough Bronze Cuirass
2867,2,23,18,Rough Bronze Bracers
2868,2,25,20,Patterned Bronze Bracers
2869,2,26,21,Silvered Bronze Breastplate
2870,3,29,24,Shining Silver Breastplate
2871,1,25,15,Heavy Sharpening Stone
2872,1,1,0,Vicious Night Web Spider Venom
2874,1,16,16,[DEPRECATED] An Unsent Letter
2875,1,1,0,Scarlet Insignia Ring
2876,1,1,0,Duskbat Pelt
2877,3,33,28,Combatant Claymore
2878,3,30,25,Bearded Boneaxe
2879,3,22,17,Antipodean Rod
2880,1,5,0,Weak Flux
2881,2,18,0,Plans: Runed Copper Breastplate
2882,2,25,0,Plans: Silvered Bronze Shoulders
2883,2,25,0,Plans: Deadly Bronze Poniard
2885,1,1,0,Scarlet Crusade Documents
2886,1,5,0,Crag Boar Rib
2888,1,1,1,Beer Basted Boar Ribs
2889,1,8,0,Recipe: Beer Basted Boar Ribs
2891,1,1,0,Letter to the City Architect
2892,0,30,30,Empty Poison Vial
2893,0,38,38,Empty Poison Vial
2894,1,1,1,Rhapsody Malt
2898,1,7,2,Mountaineer Chestpiece
2899,2,15,10,Wendigo Collar
2900,1,6,0,Stone Buckler
2901,1,4,1,Mining Pick
2902,2,30,0,Cloak of the Faith
2903,2,15,0,Daryl's Hunting Bow
2904,2,16,0,Daryl's Hunting Rifle
2905,1,10,0,Goat Fur Cloak
2906,2,26,0,Darkshire Mail Leggings
2907,2,20,0,Dwarven Tree Chopper
2908,2,20,0,Thornblade
2909,1,1,0,Red Wool Bandana
2910,2,25,0,Gold Militia Boots
2911,3,23,18,Keller's Girdle
2912,3,32,27,Claw of the Shadowmancer
2913,2,28,0,Silk Mantle of Gamn
2915,4,52,47,Taran Icebreaker
2916,2,34,0,Gold Lion Shield
2917,2,33,0,Tranquil Ring
2918,0,26,0,Deprecated Coif of Inner Strength
2924,1,14,0,Crocolisk Meat
2925,1,1,0,Crocolisk Skin
2926,1,1,0,Head of Bazil Thredd
2927,1,40,0,Creeping Torment
2928,0,20,0,Dust of Decay
2930,0,22,0,Essence of Pain
2931,0,60,0,Maiden's Anguish
2933,3,31,0,Seal of Wrynn
2934,1,5,0,Ruined Leather Scraps
2939,1,1,0,Frenzy Blood
2940,0,1,0,Bloody Bear Paw
2941,3,26,21,Prison Shank
2942,3,26,21,Iron Knuckles
2943,2,31,0,Eye of Paleth
2944,2,31,26,Cursed Eye of Paleth
2946,1,8,3,Broken Balanced Throwing Dagger
2947,1,3,1,Broken Small Throwing Knife
2949,2,25,0,Mariner Boots
2950,2,25,0,Icicle Rod
2951,3,36,31,Ring of the Underwood
2953,2,33,0,Watch Master's Cloak
2954,2,33,0,Night Watch Pantaloons
2955,2,40,35,First Mate Hat
2956,1,1,0,Report on the Defias Brotherhood
2957,2,11,6,Journeyman's Vest
